[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   3.6983E-03   3.7325E-03   0.0000E+00  0.0000
   3.7325E-03   3.7670E-03   0.0000E+00  0.0000
   3.7670E-03   3.8019E-03   0.0000E+00  0.0000
   3.8019E-03   3.8371E-03   0.0000E+00  0.0000
   3.8371E-03   3.8726E-03   0.0000E+00  0.0000
   3.8726E-03   3.9084E-03   1.0379E+03  1.0000
   3.9084E-03   3.9446E-03   0.0000E+00  0.0000
   3.9446E-03   3.9811E-03   0.0000E+00  0.0000
   3.9811E-03   4.0179E-03   0.0000E+00  0.0000
   4.0179E-03   4.0551E-03   0.0000E+00  0.0000
   4.0551E-03   4.0926E-03   0.0000E+00  0.0000
   4.0926E-03   4.1305E-03   2.8415E+03  1.0000
   4.1305E-03   4.1687E-03   0.0000E+00  0.0000
   4.1687E-03   4.2073E-03   0.0000E+00  0.0000
   4.2073E-03   4.2462E-03   0.0000E+00  0.0000
   4.2462E-03   4.2855E-03   0.0000E+00  0.0000
   4.2855E-03   4.3251E-03   0.0000E+00  0.0000
   4.3251E-03   4.3652E-03   0.0000E+00  0.0000
   4.3652E-03   4.4055E-03   5.5579E+02  1.0000
   4.4055E-03   4.4463E-03   0.0000E+00  0.0000
   4.4463E-03   4.4875E-03   0.0000E+00  0.0000
   4.4875E-03   4.5290E-03   0.0000E+00  0.0000
   4.5290E-03   4.5709E-03   0.0000E+00  0.0000
   4.5709E-03   4.6132E-03   0.0000E+00  0.0000
   4.6132E-03   4.6559E-03   0.0000E+00  0.0000
   4.6559E-03   4.6989E-03   0.0000E+00  0.0000
   4.6989E-03   4.7424E-03   0.0000E+00  0.0000
   4.7424E-03   4.7863E-03   1.4730E+03  1.0000
   4.7863E-03   4.8306E-03   0.0000E+00  0.0000
   4.8306E-03   4.8753E-03   0.0000E+00  0.0000
   4.8753E-03   4.9204E-03   0.0000E+00  0.0000
   4.9204E-03   4.9659E-03   0.0000E+00  0.0000
   4.9659E-03   5.0119E-03   0.0000E+00  0.0000
   5.0119E-03   5.0582E-03   0.0000E+00  0.0000
   5.0582E-03   5.1050E-03   0.0000E+00  0.0000
   5.1050E-03   5.1523E-03   0.0000E+00  0.0000
   5.1523E-03   5.2000E-03   0.0000E+00  0.0000
   5.2000E-03   5.2481E-03   0.0000E+00  0.0000
   5.2481E-03   5.2966E-03   0.0000E+00  0.0000
   5.2966E-03   5.3456E-03   0.0000E+00  0.0000
   5.3456E-03   5.3951E-03   0.0000E+00  0.0000
   5.3951E-03   5.4450E-03   0.0000E+00  0.0000
   5.4450E-03   5.4954E-03   0.0000E+00  0.0000
   5.4954E-03   5.5463E-03   0.0000E+00  0.0000
   5.5463E-03   5.5976E-03   0.0000E+00  0.0000
   5.5976E-03   5.6494E-03   2.8145E+02  1.0000
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   3.1386E+01  1.0000
   5.7544E-03   5.8076E-03   7.0955E+02  1.0000
   5.8076E-03   5.8614E-03   0.0000E+00  0.0000
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   0.0000E+00  0.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   0.0000E+00  0.0000
   6.0814E-03   6.1376E-03   2.5004E+03  1.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   0.0000E+00  0.0000
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   1.3277E+03  1.0000
   6.4269E-03   6.4863E-03   3.0628E+02  1.0000
   6.4863E-03   6.5464E-03   3.3537E+03  1.0000
   6.5464E-03   6.6069E-03   0.0000E+00  0.0000
   6.6069E-03   6.6681E-03   0.0000E+00  0.0000
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   0.0000E+00  0.0000
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   0.0000E+00  0.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   2.2404E+03  1.0000
   7.5858E-03   7.6560E-03   0.0000E+00  0.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   0.0000E+00  0.0000
   7.7983E-03   7.8705E-03   0.0000E+00  0.0000
   7.8705E-03   7.9433E-03   0.0000E+00  0.0000
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   5.4246E+02  1.0000
   8.1658E-03   8.2414E-03   0.0000E+00  0.0000
   8.2414E-03   8.3176E-03   0.0000E+00  0.0000
   8.3176E-03   8.3946E-03   0.0000E+00  0.0000
   8.3946E-03   8.4723E-03   0.0000E+00  0.0000
   8.4723E-03   8.5507E-03   0.0000E+00  0.0000
   8.5507E-03   8.6298E-03   0.0000E+00  0.0000
   8.6298E-03   8.7096E-03   9.0387E+02  1.0000
   8.7096E-03   8.7902E-03   1.4511E+03  1.0000
   8.7902E-03   8.8716E-03   0.0000E+00  0.0000
   8.8716E-03   8.9536E-03   1.4624E+03  1.0000
   8.9536E-03   9.0365E-03   0.0000E+00  0.0000
   9.0365E-03   9.1201E-03   0.0000E+00  0.0000
   9.1201E-03   9.2045E-03   1.2513E+03  1.0000
   9.2045E-03   9.2897E-03   0.0000E+00  0.0000
   9.2897E-03   9.3756E-03   0.0000E+00  0.0000
   9.3756E-03   9.4624E-03   2.4434E+02  1.0000
   9.4624E-03   9.5499E-03   0.0000E+00  0.0000
   9.5499E-03   9.6383E-03   0.0000E+00  0.0000
   9.6383E-03   9.7275E-03   0.0000E+00  0.0000
   9.7275E-03   9.8175E-03   6.3298E+02  1.0000
   9.8175E-03   9.9083E-03   1.9864E+03  1.0000
   9.9083E-03   1.0000E-02   0.0000E+00  0.0000
   1.0000E-02   1.0093E-02   0.0000E+00  0.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   0.0000E+00  0.0000
   1.0280E-02   1.0375E-02   3.3693E+03  1.0000
   1.0375E-02   1.0471E-02   9.0297E+02  0.8374
   1.0471E-02   1.0568E-02   1.7489E+02  1.0000
   1.0568E-02   1.0666E-02   0.0000E+00  0.0000
   1.0666E-02   1.0765E-02   3.5398E+03  1.0000
   1.0765E-02   1.0864E-02   1.0880E+01  1.0000
   1.0864E-02   1.0965E-02   1.0793E+03  1.0000
   1.0965E-02   1.1066E-02   3.3284E+03  0.7338
   1.1066E-02   1.1169E-02   0.0000E+00  0.0000
   1.1169E-02   1.1272E-02   3.0231E+02  1.0000
   1.1272E-02   1.1376E-02   2.0858E+03  0.9246
   1.1376E-02   1.1482E-02   4.1061E+03  0.7242
   1.1482E-02   1.1588E-02   1.3209E+03  0.6235
   1.1588E-02   1.1695E-02   3.9573E+03  0.7129
   1.1695E-02   1.1803E-02   0.0000E+00  0.0000
   1.1803E-02   1.1912E-02   0.0000E+00  0.0000
   1.1912E-02   1.2023E-02   3.9622E+02  1.0000
   1.2023E-02   1.2134E-02   9.7260E+02  1.0000
   1.2134E-02   1.2246E-02   1.1442E+03  1.0000
   1.2246E-02   1.2359E-02   7.4512E+02  1.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   3.3261E+02  1.0000
   1.2589E-02   1.2706E-02   3.6455E+03  0.7161
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   9.4688E+02  1.0000
   1.2942E-02   1.3062E-02   2.3998E+03  0.9993
   1.3062E-02   1.3183E-02   2.6618E+03  1.0000
   1.3183E-02   1.3305E-02   1.5254E+03  1.0000
   1.3305E-02   1.3428E-02   5.3122E+02  1.0000
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   2.8532E+03  0.8034
   1.3677E-02   1.3804E-02   5.3685E+03  0.5228
   1.3804E-02   1.3932E-02   1.3318E+03  0.7624
   1.3932E-02   1.4060E-02   7.3960E+02  1.0000
   1.4060E-02   1.4191E-02   1.1709E+03  1.0000
   1.4191E-02   1.4322E-02   8.0272E+02  1.0000
   1.4322E-02   1.4454E-02   1.7641E+03  1.0000
   1.4454E-02   1.4588E-02   1.9763E+02  1.0000
   1.4588E-02   1.4723E-02   2.2140E+03  1.0000
   1.4723E-02   1.4859E-02   4.2537E+03  0.7090
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   4.0659E+03  0.6227
   1.5276E-02   1.5417E-02   5.0139E+03  0.7439
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   3.5826E+03  0.7418
   1.5704E-02   1.5849E-02   3.1715E+03  0.6074
   1.5849E-02   1.5996E-02   4.3186E+03  0.5709
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   2.6582E+03  0.6857
   1.6293E-02   1.6444E-02   3.6442E+03  0.8943
   1.6444E-02   1.6596E-02   4.1561E+03  0.8004
   1.6596E-02   1.6749E-02   8.4442E+02  1.0000
   1.6749E-02   1.6904E-02   6.4277E+02  1.0000
   1.6904E-02   1.7061E-02   4.7260E+03  0.6848
   1.7061E-02   1.7219E-02   1.8979E+03  0.7615
   1.7219E-02   1.7378E-02   3.0459E+03  0.9627
   1.7378E-02   1.7539E-02   1.0962E+04  0.4759
   1.7539E-02   1.7701E-02   6.2186E+03  0.5836
   1.7701E-02   1.7865E-02   3.6666E+03  0.9093
   1.7865E-02   1.8030E-02   6.4451E+03  0.5577
   1.8030E-02   1.8197E-02   5.2735E+03  0.6189
   1.8197E-02   1.8365E-02   6.0353E+03  0.5854
   1.8365E-02   1.8535E-02   5.0851E+03  0.7170
   1.8535E-02   1.8707E-02   1.1544E+04  0.4624
   1.8707E-02   1.8880E-02   4.2395E+03  0.6253
   1.8880E-02   1.9055E-02   5.9287E+03  0.5264
   1.9055E-02   1.9231E-02   1.0488E+04  0.4490
   1.9231E-02   1.9409E-02   5.3900E+03  0.7208
   1.9409E-02   1.9588E-02   1.5905E+04  0.4264
   1.9588E-02   1.9770E-02   1.7574E+03  0.6999
   1.9770E-02   1.9953E-02   1.7740E+02  1.0000
   1.9953E-02   2.0137E-02   1.4215E+04  0.4565
   2.0137E-02   2.0324E-02   2.6563E+03  0.6954
   2.0324E-02   2.0512E-02   1.3989E+04  0.4427
   2.0512E-02   2.0701E-02   3.2763E+03  0.8395
   2.0701E-02   2.0893E-02   5.7917E+03  0.6190
   2.0893E-02   2.1086E-02   8.5474E+03  0.4112
   2.1086E-02   2.1281E-02   1.0815E+04  0.5124
   2.1281E-02   2.1478E-02   1.1786E+04  0.4332
   2.1478E-02   2.1677E-02   7.5359E+03  0.4921
   2.1677E-02   2.1878E-02   7.0431E+03  0.5274
   2.1878E-02   2.2080E-02   7.6611E+03  0.5263
   2.2080E-02   2.2284E-02   5.7634E+03  0.6177
   2.2284E-02   2.2491E-02   1.0614E+04  0.4764
   2.2491E-02   2.2699E-02   1.5460E+04  0.3431
   2.2699E-02   2.2909E-02   5.7386E+03  0.6444
   2.2909E-02   2.3121E-02   6.9340E+03  0.4953
   2.3121E-02   2.3335E-02   4.6692E+03  0.5153
   2.3335E-02   2.3550E-02   9.2858E+03  0.4775
   2.3550E-02   2.3768E-02   1.2588E+04  0.4662
   2.3768E-02   2.3988E-02   1.0318E+04  0.4957
   2.3988E-02   2.4210E-02   8.5890E+03  0.4847
   2.4210E-02   2.4434E-02   6.9671E+03  0.4696
   2.4434E-02   2.4660E-02   2.4029E+04  0.3261
   2.4660E-02   2.4889E-02   1.9992E+04  0.3054
   2.4889E-02   2.5119E-02   2.4864E+04  0.2939
   2.5119E-02   2.5351E-02   1.4222E+04  0.3653
   2.5351E-02   2.5586E-02   2.7227E+04  0.2871
   2.5586E-02   2.5823E-02   1.9171E+04  0.3112
   2.5823E-02   2.6062E-02   1.4901E+04  0.3217
   2.6062E-02   2.6303E-02   1.8370E+04  0.3446
   2.6303E-02   2.6546E-02   1.7937E+04  0.3683
   2.6546E-02   2.6792E-02   1.7429E+04  0.3477
   2.6792E-02   2.7040E-02   3.3549E+04  0.2738
   2.7040E-02   2.7290E-02   2.4193E+04  0.2762
   2.7290E-02   2.7542E-02   3.4613E+04  0.2695
   2.7542E-02   2.7797E-02   2.5208E+04  0.2916
   2.7797E-02   2.8054E-02   3.1551E+04  0.2952
   2.8054E-02   2.8314E-02   2.8390E+04  0.2740
   2.8314E-02   2.8576E-02   4.0312E+04  0.2284
   2.8576E-02   2.8840E-02   3.9253E+04  0.2381
   2.8840E-02   2.9107E-02   4.3036E+04  0.2050
   2.9107E-02   2.9376E-02   5.0951E+04  0.2220
   2.9376E-02   2.9648E-02   4.2193E+04  0.2308
   2.9648E-02   2.9923E-02   4.9130E+04  0.2038
   2.9923E-02   3.0200E-02   4.3521E+04  0.2150
   3.0200E-02   3.0479E-02   5.3392E+04  0.2037
   3.0479E-02   3.0761E-02   6.3428E+04  0.1909
   3.0761E-02   3.1046E-02   5.5705E+04  0.2089
   3.1046E-02   3.1333E-02   6.6226E+04  0.1880
   3.1333E-02   3.1623E-02   6.3981E+04  0.1920
   3.1623E-02   3.1915E-02   7.6770E+04  0.1845
   3.1915E-02   3.2211E-02   7.1320E+04  0.1783
   3.2211E-02   3.2509E-02   8.7727E+04  0.1592
   3.2509E-02   3.2810E-02   8.6396E+04  0.1689
   3.2810E-02   3.3113E-02   1.0656E+05  0.1462
   3.3113E-02   3.3420E-02   8.6741E+04  0.1590
   3.3420E-02   3.3729E-02   1.1693E+05  0.1470
   3.3729E-02   3.4041E-02   9.8834E+04  0.1606
   3.4041E-02   3.4356E-02   1.0403E+05  0.1514
   3.4356E-02   3.4674E-02   1.1414E+05  0.1378
   3.4674E-02   3.4995E-02   9.1631E+04  0.1427
   3.4995E-02   3.5318E-02   9.1250E+04  0.1561
   3.5318E-02   3.5645E-02   1.2692E+05  0.1304
   3.5645E-02   3.5975E-02   1.5071E+05  0.1269
   3.5975E-02   3.6308E-02   1.5560E+05  0.1219
   3.6308E-02   3.6644E-02   1.5224E+05  0.1195
   3.6644E-02   3.6983E-02   1.6389E+05  0.1207
   3.6983E-02   3.7325E-02   1.4492E+05  0.1213
   3.7325E-02   3.7670E-02   1.9173E+05  0.1098
   3.7670E-02   3.8019E-02   1.6103E+05  0.1166
   3.8019E-02   3.8371E-02   1.9426E+05  0.1122
   3.8371E-02   3.8726E-02   1.8450E+05  0.1154
   3.8726E-02   3.9084E-02   2.0181E+05  0.1059
   3.9084E-02   3.9446E-02   2.0209E+05  0.1029
   3.9446E-02   3.9811E-02   2.1023E+05  0.1077
   3.9811E-02   4.0179E-02   2.2052E+05  0.1016
   4.0179E-02   4.0551E-02   2.3021E+05  0.1031
   4.0551E-02   4.0926E-02   1.9585E+05  0.1027
   4.0926E-02   4.1305E-02   2.8042E+05  0.0935
   4.1305E-02   4.1687E-02   2.0906E+05  0.1090
   4.1687E-02   4.2073E-02   2.5248E+05  0.0946
   4.2073E-02   4.2462E-02   2.7800E+05  0.0956
   4.2462E-02   4.2855E-02   2.1770E+05  0.1029
   4.2855E-02   4.3251E-02   2.9258E+05  0.0891
   4.3251E-02   4.3652E-02   2.8706E+05  0.0903
   4.3652E-02   4.4055E-02   2.7942E+05  0.0913
   4.4055E-02   4.4463E-02   2.5427E+05  0.0957
   4.4463E-02   4.4875E-02   3.2582E+05  0.0842
   4.4875E-02   4.5290E-02   3.0956E+05  0.0840
   4.5290E-02   4.5709E-02   2.7582E+05  0.0920
   4.5709E-02   4.6132E-02   3.3394E+05  0.0843
   4.6132E-02   4.6559E-02   3.2523E+05  0.0848
   4.6559E-02   4.6989E-02   3.5641E+05  0.0802
   4.6989E-02   4.7424E-02   3.2191E+05  0.0850
   4.7424E-02   4.7863E-02   3.3296E+05  0.0819
   4.7863E-02   4.8306E-02   3.4898E+05  0.0782
   4.8306E-02   4.8753E-02   3.4902E+05  0.0824
   4.8753E-02   4.9204E-02   3.6846E+05  0.0805
   4.9204E-02   4.9659E-02   3.7375E+05  0.0809
   4.9659E-02   5.0119E-02   3.7405E+05  0.0791
   5.0119E-02   5.0582E-02   3.5558E+05  0.0805
   5.0582E-02   5.1050E-02   3.9620E+05  0.0762
   5.1050E-02   5.1523E-02   3.7974E+05  0.0769
   5.1523E-02   5.2000E-02   3.7962E+05  0.0757
   5.2000E-02   5.2481E-02   4.0887E+05  0.0745
   5.2481E-02   5.2966E-02   3.7158E+05  0.0769
   5.2966E-02   5.3456E-02   4.2314E+05  0.0741
   5.3456E-02   5.3951E-02   4.3050E+05  0.0749
   5.3951E-02   5.4450E-02   4.1823E+05  0.0737
   5.4450E-02   5.4954E-02   4.5282E+05  0.0705
   5.4954E-02   5.5463E-02   4.1877E+05  0.0729
   5.5463E-02   5.5976E-02   4.2119E+05  0.0737
   5.5976E-02   5.6494E-02   3.8904E+05  0.0736
   5.6494E-02   5.7016E-02   4.2488E+05  0.0725
   5.7016E-02   5.7544E-02   4.3197E+05  0.0725
   5.7544E-02   5.8076E-02   4.7772E+05  0.0693
   5.8076E-02   5.8614E-02   4.3978E+05  0.0739
   5.8614E-02   5.9156E-02   4.5093E+05  0.0727
   5.9156E-02   5.9704E-02   4.7939E+05  0.0703
   5.9704E-02   6.0256E-02   4.4548E+05  0.0723
   6.0256E-02   6.0814E-02   4.9488E+05  0.0705
   6.0814E-02   6.1376E-02   4.7451E+05  0.0684
   6.1376E-02   6.1944E-02   4.7562E+05  0.0700
   6.1944E-02   6.2517E-02   5.5040E+05  0.0652
   6.2517E-02   6.3096E-02   5.2302E+05  0.0652
   6.3096E-02   6.3680E-02   4.7055E+05  0.0705
   6.3680E-02   6.4269E-02   5.2972E+05  0.0666
   6.4269E-02   6.4863E-02   4.5550E+05  0.0706
   6.4863E-02   6.5464E-02   5.0206E+05  0.0674
   6.5464E-02   6.6069E-02   5.7645E+05  0.0630
   6.6069E-02   6.6681E-02   5.1315E+05  0.0670
   6.6681E-02   6.7298E-02   5.5834E+05  0.0654
   6.7298E-02   6.7920E-02   5.1375E+05  0.0664
   6.7920E-02   6.8549E-02   4.8332E+05  0.0690
   6.8549E-02   6.9183E-02   4.5967E+05  0.0689
   6.9183E-02   6.9823E-02   5.3409E+05  0.0667
   6.9823E-02   7.0469E-02   5.1962E+05  0.0654
   7.0469E-02   7.1121E-02   4.8410E+05  0.0674
   7.1121E-02   7.1779E-02   5.6628E+05  0.0642
   7.1779E-02   7.2444E-02   5.3099E+05  0.0670
   7.2444E-02   7.3114E-02   5.7496E+05  0.0627
   7.3114E-02   7.3790E-02   5.0753E+05  0.0677
   7.3790E-02   7.4473E-02   5.7087E+05  0.0646
   7.4473E-02   7.5162E-02   5.7699E+05  0.0610
   7.5162E-02   7.5858E-02   5.3442E+05  0.0648
   7.5858E-02   7.6560E-02   5.4522E+05  0.0640
   7.6560E-02   7.7268E-02   5.9919E+05  0.0615
   7.7268E-02   7.7983E-02   4.8920E+05  0.0677
   7.7983E-02   7.8705E-02   5.4716E+05  0.0645
   7.8705E-02   7.9433E-02   6.7251E+05  0.0591
   7.9433E-02   8.0168E-02   6.5094E+05  0.0606
   8.0168E-02   8.0910E-02   5.9843E+05  0.0613
   8.0910E-02   8.1658E-02   6.1800E+05  0.0609
   8.1658E-02   8.2414E-02   5.8819E+05  0.0637
   8.2414E-02   8.3176E-02   5.4887E+05  0.0647
   8.3176E-02   8.3946E-02   5.7185E+05  0.0615
   8.3946E-02   8.4723E-02   5.9920E+05  0.0609
   8.4723E-02   8.5507E-02   6.1224E+05  0.0614
   8.5507E-02   8.6298E-02   5.6902E+05  0.0635
   8.6298E-02   8.7096E-02   6.3759E+05  0.0600
   8.7096E-02   8.7902E-02   5.8239E+05  0.0640
   8.7902E-02   8.8716E-02   5.8118E+05  0.0631
   8.8716E-02   8.9536E-02   6.3957E+05  0.0593
   8.9536E-02   9.0365E-02   5.7935E+05  0.0615
   9.0365E-02   9.1201E-02   5.9827E+05  0.0616
   9.1201E-02   9.2045E-02   5.4965E+05  0.0640
   9.2045E-02   9.2897E-02   5.5952E+05  0.0631
   9.2897E-02   9.3756E-02   5.7419E+05  0.0628
   9.3756E-02   9.4624E-02   6.6479E+05  0.0598
   9.4624E-02   9.5499E-02   6.5314E+05  0.0593
   9.5499E-02   9.6383E-02   6.0128E+05  0.0621
   9.6383E-02   9.7275E-02   6.0861E+05  0.0619
   9.7275E-02   9.8175E-02   5.9567E+05  0.0612
   9.8175E-02   9.9083E-02   6.3201E+05  0.0605
   9.9083E-02   1.0000E-01   6.5926E+05  0.0608
   1.0000E-01   1.0093E-01   6.6333E+05  0.0583
   1.0093E-01   1.0186E-01   6.1307E+05  0.0614
   1.0186E-01   1.0280E-01   6.4940E+05  0.0590
   1.0280E-01   1.0375E-01   6.6790E+05  0.0598
   1.0375E-01   1.0471E-01   5.9727E+05  0.0619
   1.0471E-01   1.0568E-01   6.3390E+05  0.0598
   1.0568E-01   1.0666E-01   5.9079E+05  0.0621
   1.0666E-01   1.0765E-01   6.1121E+05  0.0607
   1.0765E-01   1.0864E-01   6.3265E+05  0.0598
   1.0864E-01   1.0965E-01   6.5940E+05  0.0590
   1.0965E-01   1.1066E-01   1.4869E+06  0.0415
   1.1066E-01   1.1169E-01   6.1107E+05  0.0601
   1.1169E-01   1.1272E-01   5.6499E+05  0.0629
   1.1272E-01   1.1376E-01   6.2319E+05  0.0616
   1.1376E-01   1.1482E-01   6.0468E+05  0.0608
   1.1482E-01   1.1588E-01   5.8889E+05  0.0630
   1.1588E-01   1.1695E-01   5.8095E+05  0.0614
   1.1695E-01   1.1803E-01   6.2932E+05  0.0618
   1.1803E-01   1.1912E-01   6.0092E+05  0.0608
   1.1912E-01   1.2023E-01   7.0096E+05  0.0575
   1.2023E-01   1.2134E-01   6.7121E+05  0.0583
   1.2134E-01   1.2246E-01   6.0483E+05  0.0593
   1.2246E-01   1.2359E-01   6.6387E+05  0.0587
   1.2359E-01   1.2474E-01   6.1351E+05  0.0603
   1.2474E-01   1.2589E-01   6.5973E+05  0.0587
   1.2589E-01   1.2706E-01   6.4778E+05  0.0583
   1.2706E-01   1.2823E-01   6.3697E+05  0.0582
   1.2823E-01   1.2942E-01   6.6430E+05  0.0582
   1.2942E-01   1.3062E-01   6.4537E+05  0.0583
   1.3062E-01   1.3183E-01   6.3519E+05  0.0576
   1.3183E-01   1.3305E-01   7.1256E+05  0.0567
   1.3305E-01   1.3428E-01   6.6333E+05  0.0588
   1.3428E-01   1.3552E-01   6.4856E+05  0.0583
   1.3552E-01   1.3677E-01   6.9269E+05  0.0578
   1.3677E-01   1.3804E-01   6.5318E+05  0.0579
   1.3804E-01   1.3932E-01   6.8199E+05  0.0574
   1.3932E-01   1.4060E-01   6.7279E+05  0.0588
   1.4060E-01   1.4191E-01   7.1454E+05  0.0566
   1.4191E-01   1.4322E-01   5.9394E+05  0.0615
   1.4322E-01   1.4454E-01   7.1175E+05  0.0551
   1.4454E-01   1.4588E-01   7.1579E+05  0.0564
   1.4588E-01   1.4723E-01   6.9603E+05  0.0579
   1.4723E-01   1.4859E-01   6.4828E+05  0.0569
   1.4859E-01   1.4997E-01   7.0300E+05  0.0573
   1.4997E-01   1.5136E-01   6.8531E+05  0.0576
   1.5136E-01   1.5276E-01   6.6069E+05  0.0589
   1.5276E-01   1.5417E-01   6.7017E+05  0.0569
   1.5417E-01   1.5560E-01   6.8222E+05  0.0574
   1.5560E-01   1.5704E-01   6.5429E+05  0.0586
   1.5704E-01   1.5849E-01   6.5188E+05  0.0599
   1.5849E-01   1.5996E-01   7.0780E+05  0.0574
   1.5996E-01   1.6144E-01   6.7394E+05  0.0576
   1.6144E-01   1.6293E-01   7.0781E+05  0.0569
   1.6293E-01   1.6444E-01   5.8978E+05  0.0604
   1.6444E-01   1.6596E-01   6.6803E+05  0.0575
   1.6596E-01   1.6749E-01   7.1494E+05  0.0564
   1.6749E-01   1.6904E-01   6.9075E+05  0.0566
   1.6904E-01   1.7061E-01   8.1958E+05  0.0533
   1.7061E-01   1.7219E-01   6.7540E+05  0.0569
   1.7219E-01   1.7378E-01   6.7903E+05  0.0580
   1.7378E-01   1.7539E-01   6.8493E+05  0.0564
   1.7539E-01   1.7701E-01   6.6263E+05  0.0566
