[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   2.4660E-01   2.4889E-01   1.3644E+06  0.1173
   2.4889E-01   2.5119E-01   1.6132E+06  0.1094
   2.5119E-01   2.5351E-01   1.1541E+06  0.1264
   2.5351E-01   2.5586E-01   1.3922E+06  0.1114
   2.5586E-01   2.5823E-01   1.3689E+06  0.1199
   2.5823E-01   2.6062E-01   9.5585E+05  0.1385
   2.6062E-01   2.6303E-01   1.2089E+06  0.1264
   2.6303E-01   2.6546E-01   1.0135E+06  0.1352
   2.6546E-01   2.6792E-01   9.6402E+05  0.1307
   2.6792E-01   2.7040E-01   9.6980E+05  0.1375
   2.7040E-01   2.7290E-01   1.1416E+06  0.1301
   2.7290E-01   2.7542E-01   1.2727E+06  0.1296
   2.7542E-01   2.7797E-01   1.4496E+06  0.1156
   2.7797E-01   2.8054E-01   1.1341E+06  0.1303
   2.8054E-01   2.8314E-01   7.0437E+05  0.1599
   2.8314E-01   2.8576E-01   1.1096E+06  0.1322
   2.8576E-01   2.8840E-01   6.3168E+05  0.1607
   2.8840E-01   2.9107E-01   8.4249E+05  0.1430
   2.9107E-01   2.9376E-01   1.1390E+06  0.1363
   2.9376E-01   2.9648E-01   9.0288E+05  0.1384
   2.9648E-01   2.9923E-01   7.7715E+05  0.1435
   2.9923E-01   3.0200E-01   1.0847E+06  0.1352
   3.0200E-01   3.0479E-01   8.7532E+05  0.1505
   3.0479E-01   3.0761E-01   7.3505E+05  0.1572
   3.0761E-01   3.1046E-01   8.0685E+05  0.1484
   3.1046E-01   3.1333E-01   8.7668E+05  0.1587
   3.1333E-01   3.1623E-01   7.1629E+05  0.1736
   3.1623E-01   3.1915E-01   6.1215E+05  0.1822
   3.1915E-01   3.2211E-01   8.6386E+05  0.1550
   3.2211E-01   3.2509E-01   8.3726E+05  0.1499
   3.2509E-01   3.2810E-01   7.9069E+05  0.1597
   3.2810E-01   3.3113E-01   7.2967E+05  0.1633
   3.3113E-01   3.3420E-01   8.1322E+05  0.1674
   3.3420E-01   3.3729E-01   8.0639E+05  0.1623
   3.3729E-01   3.4041E-01   6.4566E+05  0.1690
   3.4041E-01   3.4356E-01   8.9346E+05  0.1499
   3.4356E-01   3.4674E-01   7.7690E+05  0.1607
   3.4674E-01   3.4995E-01   9.7542E+05  0.1471
   3.4995E-01   3.5318E-01   5.7597E+05  0.1620
   3.5318E-01   3.5645E-01   5.5819E+05  0.1863
   3.5645E-01   3.5975E-01   5.7796E+05  0.1701
   3.5975E-01   3.6308E-01   6.6332E+05  0.1654
   3.6308E-01   3.6644E-01   6.0785E+05  0.1709
   3.6644E-01   3.6983E-01   6.2745E+05  0.1829
   3.6983E-01   3.7325E-01   6.8097E+05  0.1659
   3.7325E-01   3.7670E-01   7.4057E+05  0.1641
   3.7670E-01   3.8019E-01   6.8894E+05  0.1714
   3.8019E-01   3.8371E-01   6.4762E+05  0.1703
   3.8371E-01   3.8726E-01   6.8170E+05  0.1716
   3.8726E-01   3.9084E-01   7.2361E+05  0.1614
   3.9084E-01   3.9446E-01   5.0591E+05  0.1779
   3.9446E-01   3.9811E-01   5.8644E+05  0.1837
   3.9811E-01   4.0179E-01   6.2560E+05  0.1855
   4.0179E-01   4.0551E-01   5.6816E+05  0.1906
   4.0551E-01   4.0926E-01   7.7841E+05  0.1703
   4.0926E-01   4.1305E-01   5.8759E+05  0.1737
   4.1305E-01   4.1687E-01   8.0057E+05  0.1557
   4.1687E-01   4.2073E-01   6.0168E+05  0.1835
   4.2073E-01   4.2462E-01   7.3898E+05  0.1617
   4.2462E-01   4.2855E-01   4.6521E+05  0.2014
   4.2855E-01   4.3251E-01   6.3064E+05  0.1755
   4.3251E-01   4.3652E-01   6.0039E+05  0.1730
   4.3652E-01   4.4055E-01   5.8434E+05  0.1714
   4.4055E-01   4.4463E-01   4.3654E+05  0.2224
   4.4463E-01   4.4875E-01   6.3510E+05  0.1716
   4.4875E-01   4.5290E-01   7.7165E+05  0.1671
   4.5290E-01   4.5709E-01   6.6642E+05  0.1706
   4.5709E-01   4.6132E-01   6.9348E+05  0.1604
   4.6132E-01   4.6559E-01   6.2962E+05  0.1735
   4.6559E-01   4.6989E-01   6.8332E+05  0.1697
   4.6989E-01   4.7424E-01   7.5883E+05  0.1731
   4.7424E-01   4.7863E-01   8.1828E+05  0.1503
   4.7863E-01   4.8306E-01   6.5950E+05  0.1628
   4.8306E-01   4.8753E-01   6.8864E+05  0.1634
   4.8753E-01   4.9204E-01   7.0173E+05  0.1690
   4.9204E-01   4.9659E-01   7.6153E+05  0.1686
   4.9659E-01   5.0119E-01   6.5458E+05  0.1690
   5.0119E-01   5.0582E-01   5.5557E+05  0.1840
   5.0582E-01   5.1050E-01   6.0643E+05  0.1783
   5.1050E-01   5.1523E-01   3.1501E+06  0.0736
   5.1523E-01   5.2000E-01   7.1835E+05  0.1642
   5.2000E-01   5.2481E-01   6.9124E+05  0.1688
   5.2481E-01   5.2966E-01   6.7810E+05  0.1648
   5.2966E-01   5.3456E-01   4.7644E+05  0.1809
   5.3456E-01   5.3951E-01   6.2235E+05  0.1833
   5.3951E-01   5.4450E-01   6.1170E+05  0.1793
   5.4450E-01   5.4954E-01   7.6666E+05  0.1685
   5.4954E-01   5.5463E-01   5.0182E+05  0.1901
   5.5463E-01   5.5976E-01   6.2677E+05  0.1785
   5.5976E-01   5.6494E-01   4.2611E+05  0.2053
   5.6494E-01   5.7016E-01   5.2947E+05  0.1890
   5.7016E-01   5.7544E-01   6.7364E+05  0.1617
   5.7544E-01   5.8076E-01   6.8853E+05  0.1736
   5.8076E-01   5.8614E-01   5.9507E+05  0.1832
   5.8614E-01   5.9156E-01   5.0377E+05  0.1901
   5.9156E-01   5.9704E-01   8.2885E+05  0.1639
   5.9704E-01   6.0256E-01   6.8999E+05  0.1767
   6.0256E-01   6.0814E-01   8.3297E+05  0.1564
   6.0814E-01   6.1376E-01   6.7107E+05  0.1836
   6.1376E-01   6.1944E-01   6.7769E+05  0.1766
   6.1944E-01   6.2517E-01   4.2656E+05  0.1894
   6.2517E-01   6.3096E-01   5.1415E+05  0.1812
   6.3096E-01   6.3680E-01   4.2937E+05  0.2122
   6.3680E-01   6.4269E-01   5.5895E+05  0.1995
   6.4269E-01   6.4863E-01   4.9208E+05  0.2001
   6.4863E-01   6.5464E-01   4.8613E+05  0.1954
   6.5464E-01   6.6069E-01   2.5883E+05  0.2229
   6.6069E-01   6.6681E-01   5.6415E+05  0.1814
   6.6681E-01   6.7298E-01   5.3537E+05  0.1970
   6.7298E-01   6.7920E-01   4.9259E+05  0.2112
   6.7920E-01   6.8549E-01   4.7389E+05  0.1992
   6.8549E-01   6.9183E-01   4.8536E+05  0.1775
   6.9183E-01   6.9823E-01   5.9747E+05  0.1850
   6.9823E-01   7.0469E-01   4.2130E+05  0.2067
   7.0469E-01   7.1121E-01   3.9620E+05  0.2078
   7.1121E-01   7.1779E-01   4.2885E+05  0.1954
   7.1779E-01   7.2444E-01   4.7706E+05  0.2112
   7.2444E-01   7.3114E-01   4.2085E+05  0.2149
   7.3114E-01   7.3790E-01   5.1487E+05  0.1866
   7.3790E-01   7.4473E-01   5.2399E+05  0.1861
   7.4473E-01   7.5162E-01   4.6865E+05  0.2096
   7.5162E-01   7.5858E-01   4.6050E+05  0.2067
   7.5858E-01   7.6560E-01   3.1646E+05  0.2435
   7.6560E-01   7.7268E-01   2.9567E+05  0.2441
   7.7268E-01   7.7983E-01   5.2136E+05  0.1857
   7.7983E-01   7.8705E-01   5.9051E+05  0.1855
   7.8705E-01   7.9433E-01   4.8529E+05  0.1901
   7.9433E-01   8.0168E-01   6.4513E+05  0.1882
   8.0168E-01   8.0910E-01   4.4689E+05  0.2062
   8.0910E-01   8.1658E-01   3.5645E+05  0.2336
   8.1658E-01   8.2414E-01   5.6447E+05  0.1929
   8.2414E-01   8.3176E-01   3.8949E+05  0.2206
   8.3176E-01   8.3946E-01   4.8291E+05  0.2113
   8.3946E-01   8.4723E-01   3.9847E+05  0.2176
   8.4723E-01   8.5507E-01   6.0554E+05  0.1842
   8.5507E-01   8.6298E-01   3.5353E+05  0.2142
   8.6298E-01   8.7096E-01   3.9080E+05  0.2020
   8.7096E-01   8.7902E-01   4.3887E+05  0.2019
   8.7902E-01   8.8716E-01   3.3319E+05  0.2139
   8.8716E-01   8.9536E-01   4.8202E+05  0.2103
   8.9536E-01   9.0365E-01   6.7719E+05  0.1691
   9.0365E-01   9.1201E-01   4.2967E+05  0.2139
   9.1201E-01   9.2045E-01   4.5207E+05  0.1928
   9.2045E-01   9.2897E-01   6.6239E+05  0.1787
   9.2897E-01   9.3756E-01   4.1823E+05  0.2154
   9.3756E-01   9.4624E-01   4.0034E+05  0.2144
   9.4624E-01   9.5499E-01   3.9296E+05  0.2012
   9.5499E-01   9.6383E-01   4.3179E+05  0.1995
   9.6383E-01   9.7275E-01   3.6507E+05  0.2185
   9.7275E-01   9.8175E-01   6.7861E+05  0.1714
   9.8175E-01   9.9083E-01   5.6161E+05  0.1903
   9.9083E-01   1.0000E+00   6.1207E+05  0.1800
   1.0000E+00   1.0093E+00   5.6553E+05  0.1841
   1.0093E+00   1.0186E+00   4.4666E+05  0.1949
   1.0186E+00   1.0280E+00   4.9100E+05  0.1882
   1.0280E+00   1.0375E+00   4.1625E+05  0.2046
   1.0375E+00   1.0471E+00   4.1463E+05  0.2012
   1.0471E+00   1.0568E+00   5.4335E+05  0.1912
   1.0568E+00   1.0666E+00   4.3270E+05  0.2132
   1.0666E+00   1.0765E+00   4.3286E+05  0.1936
   1.0765E+00   1.0864E+00   5.0758E+05  0.1894
   1.0864E+00   1.0965E+00   3.6191E+05  0.2280
   1.0965E+00   1.1066E+00   3.7901E+05  0.2123
   1.1066E+00   1.1169E+00   3.1741E+05  0.2381
   1.1169E+00   1.1272E+00   3.1236E+05  0.2204
   1.1272E+00   1.1376E+00   4.3939E+05  0.2034
   1.1376E+00   1.1482E+00   5.4500E+05  0.1857
   1.1482E+00   1.1588E+00   5.7004E+05  0.1707
   1.1588E+00   1.1695E+00   4.7605E+05  0.1955
   1.1695E+00   1.1803E+00   4.5900E+05  0.2099
   1.1803E+00   1.1912E+00   4.1995E+05  0.1876
   1.1912E+00   1.2023E+00   5.0942E+05  0.1786
   1.2023E+00   1.2134E+00   3.5828E+05  0.2188
   1.2134E+00   1.2246E+00   5.5501E+05  0.1697
   1.2246E+00   1.2359E+00   4.6773E+05  0.1894
   1.2359E+00   1.2474E+00   4.5100E+05  0.1980
   1.2474E+00   1.2589E+00   4.1724E+05  0.1961
   1.2589E+00   1.2706E+00   4.4421E+05  0.2117
   1.2706E+00   1.2823E+00   5.3015E+05  0.1885
   1.2823E+00   1.2942E+00   6.5651E+05  0.1715
   1.2942E+00   1.3062E+00   3.8403E+05  0.2063
   1.3062E+00   1.3183E+00   4.1983E+05  0.2020
   1.3183E+00   1.3305E+00   6.8598E+05  0.1718
   1.3305E+00   1.3428E+00   4.7820E+05  0.1855
   1.3428E+00   1.3552E+00   4.5111E+05  0.1888
   1.3552E+00   1.3677E+00   4.7406E+05  0.1879
   1.3677E+00   1.3804E+00   6.5000E+05  0.1775
   1.3804E+00   1.3932E+00   5.1177E+05  0.1852
   1.3932E+00   1.4060E+00   3.6091E+05  0.1992
   1.4060E+00   1.4191E+00   4.0151E+05  0.1877
   1.4191E+00   1.4322E+00   3.7362E+05  0.2161
   1.4322E+00   1.4454E+00   4.6501E+05  0.2044
   1.4454E+00   1.4588E+00   4.0710E+05  0.2027
   1.4588E+00   1.4723E+00   6.5620E+05  0.1663
   1.4723E+00   1.4859E+00   4.6463E+05  0.1818
   1.4859E+00   1.4997E+00   7.0955E+05  0.1605
   1.4997E+00   1.5136E+00   4.9326E+05  0.1840
   1.5136E+00   1.5276E+00   5.1136E+05  0.1886
   1.5276E+00   1.5417E+00   5.9675E+05  0.1720
   1.5417E+00   1.5560E+00   6.4525E+05  0.1693
   1.5560E+00   1.5704E+00   6.7619E+05  0.1776
   1.5704E+00   1.5849E+00   7.8125E+05  0.1472
   1.5849E+00   1.5996E+00   3.7752E+05  0.2163
   1.5996E+00   1.6144E+00   5.4415E+05  0.1682
   1.6144E+00   1.6293E+00   6.2312E+05  0.1644
   1.6293E+00   1.6444E+00   6.3660E+05  0.1760
   1.6444E+00   1.6596E+00   5.2079E+05  0.1912
   1.6596E+00   1.6749E+00   6.2491E+06  0.0608
   1.6749E+00   1.6904E+00   6.6242E+06  0.0585
   1.6904E+00   1.7061E+00   7.1138E+06  0.0564
   1.7061E+00   1.7219E+00   7.0446E+06  0.0566
   1.7219E+00   1.7378E+00   6.9035E+06  0.0571
   1.7378E+00   1.7539E+00   6.5798E+06  0.0579
   1.7539E+00   1.7701E+00   6.9879E+06  0.0570
   1.7701E+00   1.7865E+00   6.2317E+06  0.0601
   1.7865E+00   1.8030E+00   6.5485E+06  0.0586
   1.8030E+00   1.8197E+00   6.8717E+06  0.0576
   1.8197E+00   1.8365E+00   7.4016E+06  0.0553
   1.8365E+00   1.8535E+00   6.9319E+06  0.0573
   1.8535E+00   1.8707E+00   6.7503E+06  0.0582
   1.8707E+00   1.8880E+00   7.9374E+06  0.0537
   1.8880E+00   1.9055E+00   6.9880E+06  0.0566
   1.9055E+00   1.9231E+00   7.8781E+06  0.0538
   1.9231E+00   1.9409E+00   6.8768E+06  0.0567
   1.9409E+00   1.9588E+00   7.6565E+06  0.0552
   1.9588E+00   1.9770E+00   7.6030E+06  0.0547
   1.9770E+00   1.9953E+00   7.1744E+06  0.0557
   1.9953E+00   2.0137E+00   2.2619E+06  0.0971
   2.0137E+00   2.0324E+00   6.5546E+05  0.1631
   2.0324E+00   2.0512E+00   1.0876E+06  0.1396
   2.0512E+00   2.0701E+00   3.7094E+05  0.1962
   2.0701E+00   2.0893E+00   7.9874E+05  0.1544
   2.0893E+00   2.1086E+00   6.4551E+05  0.1550
   2.1086E+00   2.1281E+00   5.0597E+05  0.1727
   2.1281E+00   2.1478E+00   6.6510E+05  0.1615
   2.1478E+00   2.1677E+00   4.9124E+05  0.1691
   2.1677E+00   2.1878E+00   6.5378E+05  0.1603
   2.1878E+00   2.2080E+00   6.5135E+05  0.1571
   2.2080E+00   2.2284E+00   4.4716E+08  0.0063
   2.2284E+00   2.2491E+00   2.5112E+04  1.0000
   2.2491E+00   2.2699E+00   1.4015E+03  1.0000
   2.2699E+00   2.2909E+00   0.0000E+00  0.0000
   2.2909E+00   2.3121E+00   0.0000E+00  0.0000
   2.3121E+00   2.3335E+00   2.3992E+04  1.0000
   2.3335E+00   2.3550E+00   2.5172E+04  1.0000
   2.3550E+00   2.3768E+00   8.0993E+03  1.0000
   2.3768E+00   2.3988E+00   2.4985E+04  1.0000
   2.3988E+00   2.4210E+00   1.6492E+04  1.0000
   2.4210E+00   2.4434E+00   0.0000E+00  0.0000
   2.4434E+00   2.4660E+00   2.5818E+04  1.0000
   2.4660E+00   2.4889E+00   0.0000E+00  0.0000
   2.4889E+00   2.5119E+00   5.1820E+03  1.0000
   2.5119E+00   2.5351E+00   3.9625E+04  0.8021
   2.5351E+00   2.5586E+00   1.4231E+04  1.0000
   2.5586E+00   2.5823E+00   2.7004E+04  1.0000
   2.5823E+00   2.6062E+00   6.0682E+04  0.6611
   2.6062E+00   2.6303E+00   0.0000E+00  0.0000
   2.6303E+00   2.6546E+00   0.0000E+00  0.0000
   2.6546E+00   2.6792E+00   2.9004E+04  1.0000
   2.6792E+00   2.7040E+00   0.0000E+00  0.0000
   2.7040E+00   2.7290E+00   0.0000E+00  0.0000
   2.7290E+00   2.7542E+00   6.3115E+04  0.6228
   2.7542E+00   2.7797E+00   8.5733E+02  1.0000
   2.7797E+00   2.8054E+00   7.9057E+04  0.5803
   2.8054E+00   2.8314E+00   2.7281E+04  1.0000
   2.8314E+00   2.8576E+00   3.8232E+04  1.0000
   2.8576E+00   2.8840E+00   2.6617E+04  1.0000
   2.8840E+00   2.9107E+00   0.0000E+00  0.0000
   2.9107E+00   2.9376E+00   5.4717E+03  1.0000
   2.9376E+00   2.9648E+00   0.0000E+00  0.0000
   2.9648E+00   2.9923E+00   3.5249E+04  0.7472
   2.9923E+00   3.0200E+00   3.6143E+04  0.7404
   3.0200E+00   3.0479E+00   0.0000E+00  0.0000
   3.0479E+00   3.0761E+00   6.3439E+03  1.0000
   3.0761E+00   3.1046E+00   4.5738E+04  0.7084
   3.1046E+00   3.1333E+00   4.0617E+04  0.7075
   3.1333E+00   3.1623E+00   4.1081E+03  1.0000
   3.1623E+00   3.1915E+00   3.0914E+04  0.7511
   3.1915E+00   3.2211E+00   2.7137E+04  1.0000
   3.2211E+00   3.2509E+00   6.8551E+03  0.9123
   3.2509E+00   3.2810E+00   1.2781E+04  1.0000
   3.2810E+00   3.3113E+00   7.4969E+04  0.5662
   3.3113E+00   3.3420E+00   2.8127E+04  1.0000
   3.3420E+00   3.3729E+00   1.4822E+04  1.0000
   3.3729E+00   3.4041E+00   3.3967E+04  0.8010
   3.4041E+00   3.4356E+00   0.0000E+00  0.0000
   3.4356E+00   3.4674E+00   9.1577E+04  0.5516
   3.4674E+00   3.4995E+00   4.0740E+04  0.7269
   3.4995E+00   3.5318E+00   5.5192E+04  0.6681
   3.5318E+00   3.5645E+00   2.4188E+04  0.9153
   3.5645E+00   3.5975E+00   1.5851E+04  0.8430
   3.5975E+00   3.6308E+00   1.9892E+04  1.0000
   3.6308E+00   3.6644E+00   9.5957E+04  0.5134
   3.6644E+00   3.6983E+00   6.9189E+04  0.6212
   3.6983E+00   3.7325E+00   2.5887E+04  1.0000
   3.7325E+00   3.7670E+00   8.7848E+03  0.9615
   3.7670E+00   3.8019E+00   0.0000E+00  0.0000
   3.8019E+00   3.8371E+00   3.8377E+03  1.0000
   3.8371E+00   3.8726E+00   2.7609E+04  1.0000
   3.8726E+00   3.9084E+00   2.2376E+04  1.0000
   3.9084E+00   3.9446E+00   3.1555E+04  0.6856
   3.9446E+00   3.9811E+00   5.7776E+04  0.7112
   3.9811E+00   4.0179E+00   3.8683E+04  0.7369
   4.0179E+00   4.0551E+00   4.6577E+04  0.6650
   4.0551E+00   4.0926E+00   4.5767E+04  0.5713
   4.0926E+00   4.1305E+00   6.6760E+04  0.6175
   4.1305E+00   4.1687E+00   7.6607E+04  0.6028
   4.1687E+00   4.2073E+00   2.6918E+04  1.0000
   4.2073E+00   4.2462E+00   2.0570E+04  1.0000
   4.2462E+00   4.2855E+00   2.0778E+04  1.0000
   4.2855E+00   4.3251E+00   3.6140E+04  0.7507
   4.3251E+00   4.3652E+00   6.3271E+04  0.6222
   4.3652E+00   4.4055E+00   0.0000E+00  0.0000
   4.4055E+00   4.4463E+00   3.2632E+04  0.8424
   4.4463E+00   4.4875E+00   4.2340E+04  0.8587
   4.4875E+00   4.5290E+00   7.9040E+04  0.5522
   4.5290E+00   4.5709E+00   4.6813E+04  0.7089
   4.5709E+00   4.6132E+00   0.0000E+00  0.0000
   4.6132E+00   4.6559E+00   7.0451E+04  0.5856
   4.6559E+00   4.6989E+00   2.6827E+04  1.0000
   4.6989E+00   4.7424E+00   0.0000E+00  0.0000
   4.7424E+00   4.7863E+00   0.0000E+00  0.0000
   4.7863E+00   4.8306E+00   8.4067E+03  1.0000
   4.8306E+00   4.8753E+00   3.9856E+04  0.7301
   4.8753E+00   4.9204E+00   0.0000E+00  0.0000
   4.9204E+00   4.9659E+00   1.8127E+05  0.4240
   4.9659E+00   5.0119E+00   0.0000E+00  0.0000
   5.0119E+00   5.0582E+00   0.0000E+00  0.0000
   5.0582E+00   5.1050E+00   0.0000E+00  0.0000
   5.1050E+00   5.1523E+00   0.0000E+00  0.0000
   5.1523E+00   5.2000E+00   7.5139E+04  0.5649
   5.2000E+00   5.2481E+00   0.0000E+00  0.0000
   5.2481E+00   5.2966E+00   0.0000E+00  0.0000
   5.2966E+00   5.3456E+00   4.6720E+04  0.7071
   5.3456E+00   5.3951E+00   3.5010E+04  0.7753
   5.3951E+00   5.4450E+00   1.6466E+04  1.0000
   5.4450E+00   5.4954E+00   0.0000E+00  0.0000
   5.4954E+00   5.5463E+00   0.0000E+00  0.0000
   5.5463E+00   5.5976E+00   2.0562E+04  0.9764
   5.5976E+00   5.6494E+00   2.9711E+04  0.9179
   5.6494E+00   5.7016E+00   2.9128E+04  0.8658
   5.7016E+00   5.7544E+00   2.3613E+04  0.8518
   5.7544E+00   5.8076E+00   3.0002E+04  0.9864
   5.8076E+00   5.8614E+00   2.5377E+04  1.0000
   5.8614E+00   5.9156E+00   0.0000E+00  0.0000
   5.9156E+00   5.9704E+00   1.1679E+05  0.4682
   5.9704E+00   6.0256E+00   3.7423E+04  0.7073
   6.0256E+00   6.0814E+00   3.0389E+04  1.0000
   6.0814E+00   6.1376E+00   6.0797E+04  0.6781
   6.1376E+00   6.1944E+00   1.9875E+04  1.0000
   6.1944E+00   6.2517E+00   1.9138E+04  1.0000
   6.2517E+00   6.3096E+00   2.6102E+04  1.0000
   6.3096E+00   6.3680E+00   9.2387E+04  0.5800
   6.3680E+00   6.4269E+00   4.7031E+04  0.7142
   6.4269E+00   6.4863E+00   2.7203E+04  1.0000
   6.4863E+00   6.5464E+00   1.0265E+05  0.5073
   6.5464E+00   6.6069E+00   8.4083E+04  0.5666
   6.6069E+00   6.6681E+00   4.3828E+04  0.7184
   6.6681E+00   6.7298E+00   1.7857E+04  1.0000
   6.7298E+00   6.7920E+00   3.4688E+04  0.7036
   6.7920E+00   6.8549E+00   3.9828E+04  0.7458
   6.8549E+00   6.9183E+00   3.4792E+04  0.7828
   6.9183E+00   6.9823E+00   4.6872E+04  0.7651
   6.9823E+00   7.0469E+00   3.0638E+04  0.9404
   7.0469E+00   7.1121E+00   0.0000E+00  0.0000
   7.1121E+00   7.1779E+00   7.2163E+04  0.5264
   7.1779E+00   7.2444E+00   9.0392E+03  0.9826
   7.2444E+00   7.3114E+00   1.0618E+05  0.5103
   7.3114E+00   7.3790E+00   5.6650E+04  0.7075
   7.3790E+00   7.4473E+00   1.3236E+04  1.0000
   7.4473E+00   7.5162E+00   5.1329E+04  0.6280
   7.5162E+00   7.5858E+00   6.1359E+04  0.6294
   7.5858E+00   7.6560E+00   6.9970E+04  0.6184
   7.6560E+00   7.7268E+00   1.2267E+05  0.4699
   7.7268E+00   7.7983E+00   2.5937E+04  1.0000
   7.7983E+00   7.8705E+00   1.0094E+05  0.4678
   7.8705E+00   7.9433E+00   6.8709E+04  0.5866
   7.9433E+00   8.0168E+00   1.7281E+04  0.7091
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   1.3310E+04  1.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   0.0000E+00  0.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   0.0000E+00  0.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   0.0000E+00  0.0000

#   sum over                 8.7363E+08

'no. =  2, (ix,iy,iz) = (  1,  1,  2)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&  -1.2500E+00 [cm]
  zmax  &=&   5.0000E-01 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  3   ix  =  1   iy  =  1   iz  =  3
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   5.0000E-01  -   2.2500E+00  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   0.0000E+00  0.0000
   1.0093E-03   1.0186E-03   0.0000E+00  0.0000
   1.0186E-03   1.0280E-03   5.8238E+00  0.5117
   1.0280E-03   1.0375E-03   9.5449E+00  0.6350
   1.0375E-03   1.0471E-03   7.2295E+00  0.7287
   1.0471E-03   1.0568E-03   7.0465E+00  0.7907
   1.0568E-03   1.0666E-03   8.0440E+00  0.7479
   1.0666E-03   1.0765E-03   4.5569E+00  0.6828
   1.0765E-03   1.0864E-03   1.1649E+01  1.0000
   1.0864E-03   1.0965E-03   6.2355E+00  0.7285
   1.0965E-03   1.1066E-03   1.4146E+00  0.6167
   1.1066E-03   1.1169E-03   2.4942E+00  1.0000
   1.1169E-03   1.1272E-03   2.1386E+00  0.7793
   1.1272E-03   1.1376E-03   1.6135E+00  1.0000
   1.1376E-03   1.1482E-03   1.3180E+01  0.8558
   1.1482E-03   1.1588E-03   0.0000E+00  0.0000
   1.1588E-03   1.1695E-03   1.9682E+00  1.0000
   1.1695E-03   1.1803E-03   2.5512E+00  0.7077
   1.1803E-03   1.1912E-03   8.4839E+00  0.6442
   1.1912E-03   1.2023E-03   7.0312E+00  1.0000
   1.2023E-03   1.2134E-03   4.3660E-01  1.0000
   1.2134E-03   1.2246E-03   3.5967E+00  0.9873
   1.2246E-03   1.2359E-03   3.2783E+00  1.0000
   1.2359E-03   1.2474E-03   3.8917E+00  0.7066
   1.2474E-03   1.2589E-03   3.6585E+00  0.6798
   1.2589E-03   1.2706E-03   1.1638E+01  0.7800
   1.2706E-03   1.2823E-03   8.7602E+00  0.7235
   1.2823E-03   1.2942E-03   5.0542E+00  0.7094
   1.2942E-03   1.3062E-03   1.1444E+01  0.8367
   1.3062E-03   1.3183E-03   3.3405E+01  0.6489
   1.3183E-03   1.3305E-03   2.8140E+01  0.6780
   1.3305E-03   1.3428E-03   8.9797E+00  0.9134
   1.3428E-03   1.3552E-03   5.9984E-01  0.7736
   1.3552E-03   1.3677E-03   2.4831E+00  1.0000
   1.3677E-03   1.3804E-03   1.8068E+01  0.7754
   1.3804E-03   1.3932E-03   9.0617E-01  1.0000
   1.3932E-03   1.4060E-03   1.7878E+01  0.5734
   1.4060E-03   1.4191E-03   1.9351E-01  1.0000
   1.4191E-03   1.4322E-03   3.1792E-02  1.0000
   1.4322E-03   1.4454E-03   0.0000E+00  0.0000
   1.4454E-03   1.4588E-03   1.0612E+01  0.5796
   1.4588E-03   1.4723E-03   1.8080E+01  0.6513
   1.4723E-03   1.4859E-03   3.1227E+00  1.0000
   1.4859E-03   1.4997E-03   3.4985E+00  1.0000
   1.4997E-03   1.5136E-03   1.0485E+01  0.5743
