[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   1.0666E-01   1.0765E-01   6.1969E+05  0.4513
   1.0765E-01   1.0864E-01   4.1397E+05  0.5420
   1.0864E-01   1.0965E-01   1.0792E+06  0.4191
   1.0965E-01   1.1066E-01   1.1983E+06  0.3717
   1.1066E-01   1.1169E-01   1.7680E+06  0.3935
   1.1169E-01   1.1272E-01   1.2231E+06  0.3311
   1.1272E-01   1.1376E-01   5.7982E+05  0.4429
   1.1376E-01   1.1482E-01   1.1922E+06  0.3339
   1.1482E-01   1.1588E-01   6.5798E+05  0.4398
   1.1588E-01   1.1695E-01   3.7736E+05  0.5100
   1.1695E-01   1.1803E-01   8.9707E+05  0.4296
   1.1803E-01   1.1912E-01   1.6843E+06  0.3204
   1.1912E-01   1.2023E-01   1.1276E+06  0.3993
   1.2023E-01   1.2134E-01   6.8837E+05  0.4173
   1.2134E-01   1.2246E-01   1.3252E+06  0.4324
   1.2246E-01   1.2359E-01   1.7420E+06  0.3325
   1.2359E-01   1.2474E-01   1.5783E+06  0.3258
   1.2474E-01   1.2589E-01   1.5626E+06  0.3629
   1.2589E-01   1.2706E-01   9.0934E+05  0.3948
   1.2706E-01   1.2823E-01   9.0539E+05  0.4078
   1.2823E-01   1.2942E-01   1.5397E+06  0.3380
   1.2942E-01   1.3062E-01   1.9135E+06  0.3202
   1.3062E-01   1.3183E-01   6.2590E+05  0.3857
   1.3183E-01   1.3305E-01   1.0881E+06  0.3449
   1.3305E-01   1.3428E-01   1.3715E+06  0.3853
   1.3428E-01   1.3552E-01   4.2933E+05  0.6330
   1.3552E-01   1.3677E-01   1.3269E+06  0.3837
   1.3677E-01   1.3804E-01   1.6001E+06  0.3272
   1.3804E-01   1.3932E-01   7.1594E+05  0.4584
   1.3932E-01   1.4060E-01   8.4719E+05  0.4435
   1.4060E-01   1.4191E-01   2.2440E+05  0.5480
   1.4191E-01   1.4322E-01   1.4021E+06  0.3327
   1.4322E-01   1.4454E-01   1.4444E+06  0.3508
   1.4454E-01   1.4588E-01   1.1123E+06  0.3892
   1.4588E-01   1.4723E-01   1.1364E+06  0.3875
   1.4723E-01   1.4859E-01   1.1189E+06  0.4107
   1.4859E-01   1.4997E-01   1.0261E+06  0.3330
   1.4997E-01   1.5136E-01   2.0761E+06  0.3003
   1.5136E-01   1.5276E-01   1.8450E+06  0.3279
   1.5276E-01   1.5417E-01   7.4812E+05  0.3837
   1.5417E-01   1.5560E-01   1.0841E+06  0.3953
   1.5560E-01   1.5704E-01   5.4416E+05  0.5265
   1.5704E-01   1.5849E-01   1.8375E+06  0.3112
   1.5849E-01   1.5996E-01   4.3169E+05  0.5265
   1.5996E-01   1.6144E-01   1.3530E+06  0.3625
   1.6144E-01   1.6293E-01   1.1887E+06  0.4174
   1.6293E-01   1.6444E-01   6.9390E+05  0.4356
   1.6444E-01   1.6596E-01   1.1223E+06  0.3873
   1.6596E-01   1.6749E-01   7.8318E+05  0.3511
   1.6749E-01   1.6904E-01   4.5245E+05  0.6830
   1.6904E-01   1.7061E-01   9.3723E+05  0.4753
   1.7061E-01   1.7219E-01   6.7076E+05  0.4859
   1.7219E-01   1.7378E-01   1.0721E+06  0.4212
   1.7378E-01   1.7539E-01   2.4212E+06  0.3253
   1.7539E-01   1.7701E-01   9.5007E+05  0.4229
   1.7701E-01   1.7865E-01   6.2688E+05  0.6104
   1.7865E-01   1.8030E-01   1.2010E+06  0.3805
   1.8030E-01   1.8197E-01   9.8004E+05  0.4084
   1.8197E-01   1.8365E-01   7.0713E+05  0.4140
   1.8365E-01   1.8535E-01   6.9806E+05  0.4685
   1.8535E-01   1.8707E-01   8.6607E+05  0.4283
   1.8707E-01   1.8880E-01   1.8665E+06  0.2991
   1.8880E-01   1.9055E-01   7.6095E+05  0.4777
   1.9055E-01   1.9231E-01   8.0156E+05  0.5394
   1.9231E-01   1.9409E-01   1.1603E+06  0.3864
   1.9409E-01   1.9588E-01   7.3078E+05  0.5253
   1.9588E-01   1.9770E-01   1.3403E+06  0.3300
   1.9770E-01   1.9953E-01   1.3820E+06  0.4033
   1.9953E-01   2.0137E-01   8.9960E+05  0.4349
   2.0137E-01   2.0324E-01   9.3579E+05  0.3727
   2.0324E-01   2.0512E-01   8.2829E+05  0.4229
   2.0512E-01   2.0701E-01   8.9742E+05  0.5111
   2.0701E-01   2.0893E-01   1.0343E+06  0.4165
   2.0893E-01   2.1086E-01   6.2611E+05  0.3930
   2.1086E-01   2.1281E-01   1.6293E+06  0.3329
   2.1281E-01   2.1478E-01   7.9959E+05  0.3703
   2.1478E-01   2.1677E-01   1.2066E+06  0.4141
   2.1677E-01   2.1878E-01   1.6810E+06  0.3104
   2.1878E-01   2.2080E-01   1.0151E+06  0.3702
   2.2080E-01   2.2284E-01   1.3116E+06  0.3603
   2.2284E-01   2.2491E-01   1.2986E+06  0.3548
   2.2491E-01   2.2699E-01   5.6813E+05  0.5611
   2.2699E-01   2.2909E-01   1.1886E+06  0.3556
   2.2909E-01   2.3121E-01   2.0990E+06  0.2557
   2.3121E-01   2.3335E-01   2.7288E+06  0.2166
   2.3335E-01   2.3550E-01   2.0963E+06  0.3092
   2.3550E-01   2.3768E-01   2.2287E+06  0.2815
   2.3768E-01   2.3988E-01   1.9199E+06  0.2868
   2.3988E-01   2.4210E-01   2.4945E+06  0.2872
   2.4210E-01   2.4434E-01   1.7052E+06  0.3493
   2.4434E-01   2.4660E-01   3.0033E+06  0.2198
   2.4660E-01   2.4889E-01   2.8056E+06  0.2401
   2.4889E-01   2.5119E-01   1.5909E+06  0.3385
   2.5119E-01   2.5351E-01   2.3775E+06  0.2889
   2.5351E-01   2.5586E-01   9.9464E+05  0.3524
   2.5586E-01   2.5823E-01   2.3582E+06  0.2915
   2.5823E-01   2.6062E-01   1.9696E+06  0.2709
   2.6062E-01   2.6303E-01   2.1609E+06  0.2711
   2.6303E-01   2.6546E-01   9.4096E+05  0.4097
   2.6546E-01   2.6792E-01   1.7355E+06  0.2989
   2.6792E-01   2.7040E-01   1.8265E+06  0.2817
   2.7040E-01   2.7290E-01   1.7480E+06  0.3244
   2.7290E-01   2.7542E-01   1.4538E+06  0.3459
   2.7542E-01   2.7797E-01   1.1878E+06  0.2862
   2.7797E-01   2.8054E-01   1.8500E+06  0.3109
   2.8054E-01   2.8314E-01   1.1132E+06  0.3559
   2.8314E-01   2.8576E-01   1.6206E+06  0.3597
   2.8576E-01   2.8840E-01   1.1406E+06  0.4298
   2.8840E-01   2.9107E-01   2.2165E+06  0.2753
   2.9107E-01   2.9376E-01   1.9246E+06  0.3218
   2.9376E-01   2.9648E-01   1.1717E+06  0.3178
   2.9648E-01   2.9923E-01   1.5626E+06  0.3269
   2.9923E-01   3.0200E-01   1.6619E+06  0.2872
   3.0200E-01   3.0479E-01   1.0432E+06  0.3798
   3.0479E-01   3.0761E-01   1.7595E+06  0.2869
   3.0761E-01   3.1046E-01   1.3166E+06  0.3092
   3.1046E-01   3.1333E-01   1.6648E+06  0.3356
   3.1333E-01   3.1623E-01   1.0620E+06  0.4096
   3.1623E-01   3.1915E-01   1.3766E+06  0.3249
   3.1915E-01   3.2211E-01   1.9080E+06  0.3279
   3.2211E-01   3.2509E-01   1.5257E+06  0.3648
   3.2509E-01   3.2810E-01   1.1973E+06  0.3906
   3.2810E-01   3.3113E-01   1.0014E+06  0.3896
   3.3113E-01   3.3420E-01   5.0587E+05  0.4769
   3.3420E-01   3.3729E-01   1.1563E+06  0.4077
   3.3729E-01   3.4041E-01   8.8428E+05  0.3341
   3.4041E-01   3.4356E-01   1.1336E+06  0.4067
   3.4356E-01   3.4674E-01   1.1240E+06  0.4039
   3.4674E-01   3.4995E-01   1.0608E+06  0.3364
   3.4995E-01   3.5318E-01   1.0510E+06  0.3916
   3.5318E-01   3.5645E-01   1.2524E+06  0.4375
   3.5645E-01   3.5975E-01   5.5705E+05  0.5911
   3.5975E-01   3.6308E-01   1.3879E+06  0.3803
   3.6308E-01   3.6644E-01   1.4924E+06  0.3883
   3.6644E-01   3.6983E-01   9.5889E+05  0.4214
   3.6983E-01   3.7325E-01   1.2721E+06  0.3849
   3.7325E-01   3.7670E-01   8.6714E+05  0.4431
   3.7670E-01   3.8019E-01   1.2979E+06  0.4083
   3.8019E-01   3.8371E-01   9.3464E+05  0.4760
   3.8371E-01   3.8726E-01   6.3727E+05  0.4719
   3.8726E-01   3.9084E-01   3.1820E+05  0.3859
   3.9084E-01   3.9446E-01   9.9272E+05  0.3569
   3.9446E-01   3.9811E-01   5.2684E+05  0.3758
   3.9811E-01   4.0179E-01   1.3599E+06  0.4284
   4.0179E-01   4.0551E-01   1.7477E+06  0.3416
   4.0551E-01   4.0926E-01   6.6035E+05  0.5127
   4.0926E-01   4.1305E-01   1.2261E+06  0.4130
   4.1305E-01   4.1687E-01   8.3355E+05  0.4989
   4.1687E-01   4.2073E-01   7.2334E+05  0.4866
   4.2073E-01   4.2462E-01   1.3238E+06  0.3425
   4.2462E-01   4.2855E-01   6.8474E+05  0.4561
   4.2855E-01   4.3251E-01   7.5617E+05  0.4309
   4.3251E-01   4.3652E-01   1.1387E+06  0.3624
   4.3652E-01   4.4055E-01   1.0038E+06  0.4362
   4.4055E-01   4.4463E-01   1.1012E+06  0.4728
   4.4463E-01   4.4875E-01   7.9762E+05  0.3801
   4.4875E-01   4.5290E-01   6.3293E+05  0.4325
   4.5290E-01   4.5709E-01   1.1256E+06  0.4699
   4.5709E-01   4.6132E-01   1.6639E+06  0.3557
   4.6132E-01   4.6559E-01   1.1957E+06  0.4000
   4.6559E-01   4.6989E-01   7.3416E+05  0.4263
   4.6989E-01   4.7424E-01   7.5292E+05  0.4561
   4.7424E-01   4.7863E-01   2.6589E+05  0.4125
   4.7863E-01   4.8306E-01   2.2644E+05  0.5249
   4.8306E-01   4.8753E-01   9.9934E+05  0.4374
   4.8753E-01   4.9204E-01   1.2304E+06  0.4159
   4.9204E-01   4.9659E-01   5.7159E+05  0.4176
   4.9659E-01   5.0119E-01   7.2021E+05  0.4883
   5.0119E-01   5.0582E-01   7.0927E+05  0.5295
   5.0582E-01   5.1050E-01   7.4586E+05  0.4643
   5.1050E-01   5.1523E-01   5.3686E+06  0.1769
   5.1523E-01   5.2000E-01   7.3552E+05  0.4620
   5.2000E-01   5.2481E-01   1.2163E+06  0.3846
   5.2481E-01   5.2966E-01   6.2000E+05  0.4572
   5.2966E-01   5.3456E-01   7.0373E+05  0.4786
   5.3456E-01   5.3951E-01   1.3320E+06  0.4039
   5.3951E-01   5.4450E-01   1.4884E+06  0.3253
   5.4450E-01   5.4954E-01   5.3091E+05  0.4580
   5.4954E-01   5.5463E-01   1.2132E+06  0.3735
   5.5463E-01   5.5976E-01   9.6632E+05  0.3967
   5.5976E-01   5.6494E-01   1.2738E+06  0.4326
   5.6494E-01   5.7016E-01   5.2993E+05  0.4641
   5.7016E-01   5.7544E-01   1.3261E+06  0.4224
   5.7544E-01   5.8076E-01   4.6516E+05  0.6506
   5.8076E-01   5.8614E-01   6.4065E+05  0.5727
   5.8614E-01   5.9156E-01   6.6315E+05  0.4649
   5.9156E-01   5.9704E-01   6.3203E+05  0.3834
   5.9704E-01   6.0256E-01   8.1984E+05  0.4900
   6.0256E-01   6.0814E-01   6.4582E+05  0.5176
   6.0814E-01   6.1376E-01   4.9116E+05  0.4289
   6.1376E-01   6.1944E-01   3.1772E+05  0.4929
   6.1944E-01   6.2517E-01   8.0448E+05  0.4064
   6.2517E-01   6.3096E-01   7.9087E+05  0.5018
   6.3096E-01   6.3680E-01   1.2846E+06  0.4040
   6.3680E-01   6.4269E-01   2.1864E+05  0.5894
   6.4269E-01   6.4863E-01   3.6432E+05  0.4855
   6.4863E-01   6.5464E-01   6.1426E+05  0.3663
   6.5464E-01   6.6069E-01   1.8027E+06  0.3606
   6.6069E-01   6.6681E-01   7.9129E+05  0.4382
   6.6681E-01   6.7298E-01   8.2999E+05  0.4433
   6.7298E-01   6.7920E-01   5.7171E+05  0.5043
   6.7920E-01   6.8549E-01   1.2138E+06  0.3756
   6.8549E-01   6.9183E-01   6.5754E+05  0.5243
   6.9183E-01   6.9823E-01   6.6963E+05  0.4972
   6.9823E-01   7.0469E-01   2.2188E+05  0.4603
   7.0469E-01   7.1121E-01   8.6087E+05  0.4915
   7.1121E-01   7.1779E-01   5.0355E+05  0.5241
   7.1779E-01   7.2444E-01   1.3070E+06  0.3401
   7.2444E-01   7.3114E-01   8.0174E+05  0.4590
   7.3114E-01   7.3790E-01   1.4919E+06  0.3796
   7.3790E-01   7.4473E-01   7.3897E+05  0.5665
   7.4473E-01   7.5162E-01   6.2153E+05  0.4538
   7.5162E-01   7.5858E-01   9.1755E+05  0.4737
   7.5858E-01   7.6560E-01   1.2736E+06  0.4005
   7.6560E-01   7.7268E-01   9.1667E+05  0.4445
   7.7268E-01   7.7983E-01   7.5663E+05  0.4445
   7.7983E-01   7.8705E-01   3.6378E+05  0.6452
   7.8705E-01   7.9433E-01   8.9396E+05  0.4366
   7.9433E-01   8.0168E-01   1.3871E+06  0.3860
   8.0168E-01   8.0910E-01   5.1872E+05  0.5495
   8.0910E-01   8.1658E-01   7.2129E+05  0.4671
   8.1658E-01   8.2414E-01   4.4319E+05  0.5083
   8.2414E-01   8.3176E-01   4.6957E+05  0.6580
   8.3176E-01   8.3946E-01   5.3455E+05  0.4844
   8.3946E-01   8.4723E-01   1.2496E+05  0.6931
   8.4723E-01   8.5507E-01   5.4893E+05  0.6133
   8.5507E-01   8.6298E-01   6.2190E+05  0.3866
   8.6298E-01   8.7096E-01   9.8078E+05  0.5024
   8.7096E-01   8.7902E-01   5.3623E+05  0.4089
   8.7902E-01   8.8716E-01   2.2177E+05  0.4399
   8.8716E-01   8.9536E-01   1.2105E+06  0.4038
   8.9536E-01   9.0365E-01   9.1748E+05  0.4755
   9.0365E-01   9.1201E-01   2.4107E+05  0.6163
   9.1201E-01   9.2045E-01   3.6569E+05  0.5070
   9.2045E-01   9.2897E-01   6.6928E+05  0.5746
   9.2897E-01   9.3756E-01   8.3058E+05  0.4777
   9.3756E-01   9.4624E-01   7.5745E+05  0.4819
   9.4624E-01   9.5499E-01   8.6880E+05  0.4985
   9.5499E-01   9.6383E-01   6.8396E+05  0.3844
   9.6383E-01   9.7275E-01   1.2626E+06  0.3834
   9.7275E-01   9.8175E-01   1.0633E+06  0.3509
   9.8175E-01   9.9083E-01   6.7071E+05  0.4370
   9.9083E-01   1.0000E+00   4.0012E+05  0.5255
   1.0000E+00   1.0093E+00   6.3290E+05  0.5821
   1.0093E+00   1.0186E+00   8.9170E+05  0.4400
   1.0186E+00   1.0280E+00   1.8724E+06  0.3251
   1.0280E+00   1.0375E+00   3.2783E+05  0.6236
   1.0375E+00   1.0471E+00   4.4838E+05  0.4615
   1.0471E+00   1.0568E+00   1.0140E+06  0.4240
   1.0568E+00   1.0666E+00   3.4705E+05  0.5700
   1.0666E+00   1.0765E+00   9.2198E+05  0.4423
   1.0765E+00   1.0864E+00   4.2971E+05  0.4153
   1.0864E+00   1.0965E+00   1.1882E+06  0.4406
   1.0965E+00   1.1066E+00   1.1536E+06  0.4203
   1.1066E+00   1.1169E+00   1.3683E+06  0.3657
   1.1169E+00   1.1272E+00   1.2137E+06  0.4072
   1.1272E+00   1.1376E+00   9.2549E+05  0.4747
   1.1376E+00   1.1482E+00   3.1274E+05  0.6057
   1.1482E+00   1.1588E+00   3.8079E+05  0.4558
   1.1588E+00   1.1695E+00   6.4715E+05  0.4091
   1.1695E+00   1.1803E+00   4.6533E+05  0.4393
   1.1803E+00   1.1912E+00   7.1617E+05  0.4430
   1.1912E+00   1.2023E+00   7.4138E+05  0.4871
   1.2023E+00   1.2134E+00   2.6784E+05  0.6117
   1.2134E+00   1.2246E+00   8.9282E+05  0.4521
   1.2246E+00   1.2359E+00   9.3168E+05  0.4267
   1.2359E+00   1.2474E+00   1.1751E+06  0.4215
   1.2474E+00   1.2589E+00   2.4772E+05  0.8270
   1.2589E+00   1.2706E+00   8.4956E+05  0.5177
   1.2706E+00   1.2823E+00   1.8056E+06  0.3496
   1.2823E+00   1.2942E+00   4.0867E+05  0.6530
   1.2942E+00   1.3062E+00   7.2079E+05  0.4118
   1.3062E+00   1.3183E+00   6.8689E+05  0.3930
   1.3183E+00   1.3305E+00   1.0028E+06  0.4316
   1.3305E+00   1.3428E+00   2.3902E+05  0.5040
   1.3428E+00   1.3552E+00   1.2574E+06  0.4040
   1.3552E+00   1.3677E+00   1.1549E+06  0.4544
   1.3677E+00   1.3804E+00   8.8700E+05  0.3724
   1.3804E+00   1.3932E+00   1.5380E+06  0.4049
   1.3932E+00   1.4060E+00   1.0417E+06  0.4491
   1.4060E+00   1.4191E+00   3.1700E+05  0.5680
   1.4191E+00   1.4322E+00   6.0535E+05  0.5260
   1.4322E+00   1.4454E+00   3.9591E+05  0.5594
   1.4454E+00   1.4588E+00   1.6156E+06  0.3733
   1.4588E+00   1.4723E+00   3.0062E+05  0.6345
   1.4723E+00   1.4859E+00   8.2142E+05  0.3798
   1.4859E+00   1.4997E+00   8.7948E+05  0.4987
   1.4997E+00   1.5136E+00   1.1619E+06  0.3482
   1.5136E+00   1.5276E+00   3.6072E+05  0.5841
   1.5276E+00   1.5417E+00   1.1179E+06  0.4059
   1.5417E+00   1.5560E+00   2.1641E+05  0.5029
   1.5560E+00   1.5704E+00   1.8486E+06  0.3332
   1.5704E+00   1.5849E+00   2.5064E+05  0.8687
   1.5849E+00   1.5996E+00   6.7727E+05  0.4031
   1.5996E+00   1.6144E+00   4.4021E+05  0.4659
   1.6144E+00   1.6293E+00   5.7041E+05  0.5779
   1.6293E+00   1.6444E+00   6.9882E+05  0.4860
   1.6444E+00   1.6596E+00   6.8030E+05  0.4305
   1.6596E+00   1.6749E+00   4.1920E+06  0.2254
   1.6749E+00   1.6904E+00   7.0674E+06  0.1840
   1.6904E+00   1.7061E+00   5.6121E+06  0.1964
   1.7061E+00   1.7219E+00   6.1997E+06  0.1830
   1.7219E+00   1.7378E+00   6.4046E+06  0.1861
   1.7378E+00   1.7539E+00   9.1101E+06  0.1609
   1.7539E+00   1.7701E+00   8.8611E+06  0.1549
   1.7701E+00   1.7865E+00   5.7417E+06  0.1962
   1.7865E+00   1.8030E+00   5.2933E+06  0.1985
   1.8030E+00   1.8197E+00   5.8539E+06  0.1940
   1.8197E+00   1.8365E+00   7.4585E+06  0.1747
   1.8365E+00   1.8535E+00   5.8874E+06  0.1845
   1.8535E+00   1.8707E+00   9.1333E+06  0.1603
   1.8707E+00   1.8880E+00   7.2023E+06  0.1792
   1.8880E+00   1.9055E+00   5.2750E+06  0.1976
   1.9055E+00   1.9231E+00   7.8190E+06  0.1699
   1.9231E+00   1.9409E+00   6.3870E+06  0.1836
   1.9409E+00   1.9588E+00   8.1393E+06  0.1677
   1.9588E+00   1.9770E+00   7.1762E+06  0.1761
   1.9770E+00   1.9953E+00   6.5806E+06  0.1825
   1.9953E+00   2.0137E+00   1.8153E+06  0.3334
   2.0137E+00   2.0324E+00   7.0170E+05  0.4729
   2.0324E+00   2.0512E+00   9.4787E+05  0.4239
   2.0512E+00   2.0701E+00   7.9395E+05  0.4783
   2.0701E+00   2.0893E+00   1.0995E+06  0.3619
   2.0893E+00   2.1086E+00   8.6297E+05  0.4369
   2.1086E+00   2.1281E+00   5.9305E+05  0.4368
   2.1281E+00   2.1478E+00   1.4675E+06  0.3261
   2.1478E+00   2.1677E+00   1.0419E+06  0.3447
   2.1677E+00   2.1878E+00   7.1525E+05  0.3632
   2.1878E+00   2.2080E+00   8.2083E+05  0.3876
   2.2080E+00   2.2284E+00   8.1142E+08  0.0143
   2.2284E+00   2.2491E+00   0.0000E+00  0.0000
   2.2491E+00   2.2699E+00   0.0000E+00  0.0000
   2.2699E+00   2.2909E+00   0.0000E+00  0.0000
   2.2909E+00   2.3121E+00   0.0000E+00  0.0000
   2.3121E+00   2.3335E+00   7.7914E+04  1.0000
   2.3335E+00   2.3550E+00   8.8137E+04  1.0000
   2.3550E+00   2.3768E+00   0.0000E+00  0.0000
   2.3768E+00   2.3988E+00   0.0000E+00  0.0000
   2.3988E+00   2.4210E+00   0.0000E+00  0.0000
   2.4210E+00   2.4434E+00   0.0000E+00  0.0000
   2.4434E+00   2.4660E+00   0.0000E+00  0.0000
   2.4660E+00   2.4889E+00   0.0000E+00  0.0000
   2.4889E+00   2.5119E+00   0.0000E+00  0.0000
   2.5119E+00   2.5351E+00   0.0000E+00  0.0000
   2.5351E+00   2.5586E+00   0.0000E+00  0.0000
   2.5586E+00   2.5823E+00   0.0000E+00  0.0000
   2.5823E+00   2.6062E+00   0.0000E+00  0.0000
   2.6062E+00   2.6303E+00   0.0000E+00  0.0000
   2.6303E+00   2.6546E+00   0.0000E+00  0.0000
   2.6546E+00   2.6792E+00   0.0000E+00  0.0000
   2.6792E+00   2.7040E+00   0.0000E+00  0.0000
   2.7040E+00   2.7290E+00   0.0000E+00  0.0000
   2.7290E+00   2.7542E+00   0.0000E+00  0.0000
   2.7542E+00   2.7797E+00   0.0000E+00  0.0000
   2.7797E+00   2.8054E+00   0.0000E+00  0.0000
   2.8054E+00   2.8314E+00   0.0000E+00  0.0000
   2.8314E+00   2.8576E+00   0.0000E+00  0.0000
   2.8576E+00   2.8840E+00   0.0000E+00  0.0000
   2.8840E+00   2.9107E+00   0.0000E+00  0.0000
   2.9107E+00   2.9376E+00   1.6676E+05  1.0000
   2.9376E+00   2.9648E+00   0.0000E+00  0.0000
   2.9648E+00   2.9923E+00   0.0000E+00  0.0000
   2.9923E+00   3.0200E+00   0.0000E+00  0.0000
   3.0200E+00   3.0479E+00   0.0000E+00  0.0000
   3.0479E+00   3.0761E+00   0.0000E+00  0.0000
   3.0761E+00   3.1046E+00   0.0000E+00  0.0000
   3.1046E+00   3.1333E+00   0.0000E+00  0.0000
   3.1333E+00   3.1623E+00   0.0000E+00  0.0000
   3.1623E+00   3.1915E+00   0.0000E+00  0.0000
   3.1915E+00   3.2211E+00   0.0000E+00  0.0000
   3.2211E+00   3.2509E+00   0.0000E+00  0.0000
   3.2509E+00   3.2810E+00   0.0000E+00  0.0000
   3.2810E+00   3.3113E+00   0.0000E+00  0.0000
   3.3113E+00   3.3420E+00   0.0000E+00  0.0000
   3.3420E+00   3.3729E+00   0.0000E+00  0.0000
   3.3729E+00   3.4041E+00   0.0000E+00  0.0000
   3.4041E+00   3.4356E+00   0.0000E+00  0.0000
   3.4356E+00   3.4674E+00   0.0000E+00  0.0000
   3.4674E+00   3.4995E+00   1.5415E+05  1.0000
   3.4995E+00   3.5318E+00   0.0000E+00  0.0000
   3.5318E+00   3.5645E+00   0.0000E+00  0.0000
   3.5645E+00   3.5975E+00   0.0000E+00  0.0000
   3.5975E+00   3.6308E+00   0.0000E+00  0.0000
   3.6308E+00   3.6644E+00   0.0000E+00  0.0000
   3.6644E+00   3.6983E+00   0.0000E+00  0.0000
   3.6983E+00   3.7325E+00   0.0000E+00  0.0000
   3.7325E+00   3.7670E+00   0.0000E+00  0.0000
   3.7670E+00   3.8019E+00   0.0000E+00  0.0000
   3.8019E+00   3.8371E+00   0.0000E+00  0.0000
   3.8371E+00   3.8726E+00   0.0000E+00  0.0000
   3.8726E+00   3.9084E+00   0.0000E+00  0.0000
   3.9084E+00   3.9446E+00   0.0000E+00  0.0000
   3.9446E+00   3.9811E+00   0.0000E+00  0.0000
   3.9811E+00   4.0179E+00   0.0000E+00  0.0000
   4.0179E+00   4.0551E+00   1.2088E+05  1.0000
   4.0551E+00   4.0926E+00   0.0000E+00  0.0000
   4.0926E+00   4.1305E+00   2.5925E+05  1.0000
   4.1305E+00   4.1687E+00   0.0000E+00  0.0000
   4.1687E+00   4.2073E+00   0.0000E+00  0.0000
   4.2073E+00   4.2462E+00   1.3272E+05  1.0000
   4.2462E+00   4.2855E+00   0.0000E+00  0.0000
   4.2855E+00   4.3251E+00   0.0000E+00  0.0000
   4.3251E+00   4.3652E+00   0.0000E+00  0.0000
   4.3652E+00   4.4055E+00   0.0000E+00  0.0000
   4.4055E+00   4.4463E+00   0.0000E+00  0.0000
   4.4463E+00   4.4875E+00   0.0000E+00  0.0000
   4.4875E+00   4.5290E+00   2.6034E+05  1.0000
   4.5290E+00   4.5709E+00   0.0000E+00  0.0000
   4.5709E+00   4.6132E+00   0.0000E+00  0.0000
   4.6132E+00   4.6559E+00   2.1795E+05  1.0000
   4.6559E+00   4.6989E+00   0.0000E+00  0.0000
   4.6989E+00   4.7424E+00   0.0000E+00  0.0000
   4.7424E+00   4.7863E+00   0.0000E+00  0.0000
   4.7863E+00   4.8306E+00   0.0000E+00  0.0000
   4.8306E+00   4.8753E+00   0.0000E+00  0.0000
   4.8753E+00   4.9204E+00   0.0000E+00  0.0000
   4.9204E+00   4.9659E+00   3.5303E+03  1.0000
   4.9659E+00   5.0119E+00   0.0000E+00  0.0000
   5.0119E+00   5.0582E+00   0.0000E+00  0.0000
   5.0582E+00   5.1050E+00   0.0000E+00  0.0000
   5.1050E+00   5.1523E+00   0.0000E+00  0.0000
   5.1523E+00   5.2000E+00   0.0000E+00  0.0000
   5.2000E+00   5.2481E+00   0.0000E+00  0.0000
   5.2481E+00   5.2966E+00   0.0000E+00  0.0000
   5.2966E+00   5.3456E+00   1.8782E+05  1.0000
   5.3456E+00   5.3951E+00   0.0000E+00  0.0000
   5.3951E+00   5.4450E+00   0.0000E+00  0.0000
   5.4450E+00   5.4954E+00   0.0000E+00  0.0000
   5.4954E+00   5.5463E+00   0.0000E+00  0.0000
   5.5463E+00   5.5976E+00   1.8053E+05  1.0000
   5.5976E+00   5.6494E+00   5.9885E+04  1.0000
   5.6494E+00   5.7016E+00   0.0000E+00  0.0000
   5.7016E+00   5.7544E+00   0.0000E+00  0.0000
   5.7544E+00   5.8076E+00   0.0000E+00  0.0000
   5.8076E+00   5.8614E+00   0.0000E+00  0.0000
   5.8614E+00   5.9156E+00   0.0000E+00  0.0000
   5.9156E+00   5.9704E+00   0.0000E+00  0.0000
   5.9704E+00   6.0256E+00   2.6159E+05  1.0000
   6.0256E+00   6.0814E+00   0.0000E+00  0.0000
   6.0814E+00   6.1376E+00   0.0000E+00  0.0000
   6.1376E+00   6.1944E+00   0.0000E+00  0.0000
   6.1944E+00   6.2517E+00   0.0000E+00  0.0000
   6.2517E+00   6.3096E+00   0.0000E+00  0.0000
   6.3096E+00   6.3680E+00   0.0000E+00  0.0000
   6.3680E+00   6.4269E+00   0.0000E+00  0.0000
   6.4269E+00   6.4863E+00   1.7417E+05  1.0000
   6.4863E+00   6.5464E+00   0.0000E+00  0.0000
   6.5464E+00   6.6069E+00   2.6702E+05  1.0000
   6.6069E+00   6.6681E+00   3.8879E+05  0.7586
   6.6681E+00   6.7298E+00   0.0000E+00  0.0000
   6.7298E+00   6.7920E+00   0.0000E+00  0.0000
   6.7920E+00   6.8549E+00   0.0000E+00  0.0000
   6.8549E+00   6.9183E+00   0.0000E+00  0.0000
   6.9183E+00   6.9823E+00   0.0000E+00  0.0000
   6.9823E+00   7.0469E+00   0.0000E+00  0.0000
   7.0469E+00   7.1121E+00   0.0000E+00  0.0000
   7.1121E+00   7.1779E+00   2.5374E+05  1.0000
   7.1779E+00   7.2444E+00   0.0000E+00  0.0000
   7.2444E+00   7.3114E+00   0.0000E+00  0.0000
   7.3114E+00   7.3790E+00   0.0000E+00  0.0000
   7.3790E+00   7.4473E+00   2.9205E+05  1.0000
   7.4473E+00   7.5162E+00   2.5121E+05  1.0000
   7.5162E+00   7.5858E+00   0.0000E+00  0.0000
   7.5858E+00   7.6560E+00   0.0000E+00  0.0000
